store_id,week_start,weekly_sales,profit_margin_pct,weekly_profit,age_group,income_level,loyalty_level,state
FL_S001,2023-04-03,23126.9042467142,0.11416387478891243,2640.257000677047,35-54,Middle,None,FL
WI_S002,2023-07-31,27394.785255907496,0.1250198654094317,3424.892365613839,55+,High,Occasional,WI
VA_S004,2024-02-05,12741.220829314334,0.1333500183565737,1699.0420314742257,35-54,High,None,VA
UT_S002,2024-03-11,13344.793582886185,0.12415910841151355,1656.877673186836,55+,Middle,None,UT
MS_S003,2023-10-02,13978.50382891652,0.17536174149834216,2451.294774980045,35-54,Middle,Occasional,MS
MD_S003,2023-12-11,25405.320155188256,0.08406259663277968,2135.637180532218,55+,Low,None,MD
NC_S001,2024-07-29,29278.402937039962,0.12352318765663413,3616.561660278535,<18,Low,Regular,NC
OK_S001,2024-06-24,21691.987490461765,0.1485750766363541,3222.8887037901914,18-34,Low,Occasional,OK
UT_S001,2024-05-13,14249.991796442338,0.15630738660006877,2227.378976774321,35-54,Low,None,UT
AR_S001,2024-04-01,35329.9899867971,0.2007550451257375,7092.673734091307,<18,High,None,AR
PA_S005,2024-03-18,12682.558765530866,0.19635713138291058,2490.3108577948287,55+,High,None,PA
AR_S001,2023-08-14,44800.410081822,0.10197788532166373,4568.651081687552,<18,High,Occasional,AR
SC_S001,2023-06-05,23756.129723476974,0.09275856178291261,2203.5844266780255,<18,Low,None,SC
AL_S001,2024-10-28,24523.96774168234,0.15074913787112995,3696.9669942380146,55+,Low,VIP,AL
PA_S003,2024-09-16,21124.994936529023,0.12980444290610735,2742.1181991304884,35-54,Middle,Occasional,PA
IL_S002,2024-01-15,27060.965956374166,0.11423920974050443,3091.4233656708784,35-54,Low,VIP,IL
OK_S002,2024-10-28,20246.339958943703,0.15048362692381964,3046.742668954506,35-54,High,Occasional,OK
AL_S001,2023-07-31,27626.55138294338,0.15692091955003304,4335.183847007712,55+,Low,Regular,AL
KY_S001,2024-09-23,19024.945904671382,0.12483094681067466,2374.902010301996,<18,High,Occasional,KY
AZ_S003,2024-01-15,24206.181236552115,0.13127745764887516,3177.725932122467,<18,High,VIP,AZ
IL_S003,2023-04-17,11591.111175287742,0.1271387541783705,1473.6794343690715,18-34,Middle,Regular,IL
NV_S002,2024-09-09,4456.086602349393,0.1376552627633616,613.4037721427009,<18,High,VIP,NV
TN_S001,2024-09-23,11040.592803536081,0.16624332298169212,1835.4248353475944,18-34,High,Occasional,TN
PA_S002,2024-10-28,22961.933090649407,0.11766282416545239,2701.765895743964,18-34,Low,VIP,PA
SC_S001,2023-04-03,19844.504589196284,0.13077945019507198,2595.2533995686726,18-34,Middle,VIP,SC
VA_S004,2023-07-24,17708.293491709905,0.13802153570743494,2444.1258624837765,<18,Low,Occasional,VA
KS_S001,2024-04-29,18337.034658117514,0.1497974278453458,2746.8406260969637,55+,High,Regular,KS
DE_S003,2024-02-19,21214.141126292,0.15827953478737417,3357.7643883831997,35-54,High,None,DE
AL_S001,2024-12-02,27144.89504305658,0.21126773521532374,5734.840498404231,18-34,Low,Regular,AL
VA_S001,2024-04-29,23387.566040086902,0.1671637715282517,3909.5537461269855,35-54,Low,Regular,VA
NJ_S002,2024-01-22,17902.47091574737,0.167877940411175,3005.42994560663,<18,High,Occasional,NJ
PA_S003,2024-03-04,20621.394489447954,0.14200160960161387,2928.2712097314597,35-54,Low,Regular,PA
IN_S002,2024-07-01,15246.892231323414,0.12060402612907702,1838.8365890537505,<18,Middle,VIP,IN
MD_S001,2023-05-22,18773.940020249447,0.13415357955450652,2518.5912560580678,35-54,High,VIP,MD
NV_S003,2024-06-24,22073.066223136862,0.12869002529355325,2840.5834505617586,35-54,Low,None,NV
OH_S002,2023-01-02,17165.287876235725,0.16176692026663697,2776.775755228895,55+,High,VIP,OH
PA_S006,2023-02-13,23962.308741105124,0.100461557291288,2407.290852426064,<18,High,VIP,PA
DE_S003,2023-08-21,31109.790015342005,0.16777601158761732,5219.476490102362,35-54,High,None,DE
NC_S001,2023-05-08,30622.120531330005,0.14648281231691923,4485.614334536892,18-34,Middle,None,NC
DE_S001,2023-05-29,11903.582644513564,0.17200044698067113,2047.4215355276924,55+,Middle,None,DE
MS_S004,2024-12-23,30391.038388618457,0.12828275432537178,3898.646111300084,<18,Low,None,MS
DE_S001,2024-03-18,16910.071174996658,0.12295890855473263,2079.2438952604343,<18,Low,None,DE
TX_S001,2024-04-29,12942.688106860589,0.1377999384288467,1783.5016242291556,55+,High,VIP,TX
AL_S002,2023-01-30,27195.412407387794,0.13708052241738522,3727.9613401609586,<18,Low,VIP,AL
NV_S003,2023-07-10,23719.742104129262,0.1741904523322479,4131.752606322541,18-34,Low,None,NV
NC_S001,2023-01-23,28253.122940576108,0.17390414499171195,4913.3351883266105,<18,High,Regular,NC
MD_S003,2024-08-05,25801.46202717353,0.20715069250606255,5344.790726597873,35-54,Low,Regular,MD
MI_S001,2023-01-23,21932.44700764193,0.13513523566446312,2963.846395076041,<18,High,VIP,MI
OK_S001,2023-07-03,22721.147802435167,0.05,1136.0573901217583,55+,High,Regular,OK
IL_S001,2023-01-30,23864.873542407855,0.13771732280907545,3286.6064934375463,<18,Low,Occasional,IL
UT_S001,2023-04-03,18329.56673444047,0.1569197377562507,2876.270805154095,<18,Low,Regular,UT
OH_S002,2023-09-11,13648.77482317756,0.17143592073156505,2339.890278669249,18-34,Low,VIP,OH
AZ_S003,2023-11-27,19689.78702305381,0.15910812813851158,3132.805156684048,<18,High,VIP,AZ
VA_S003,2023-12-25,30667.299364065384,0.13511167400730903,4143.510154362158,35-54,Low,Regular,VA
DE_S001,2024-09-02,13647.505650593917,0.2014249307224667,2748.9478802053527,18-34,Middle,None,DE
OH_S002,2023-09-25,14360.210641117612,0.11898792598313321,1708.6916808675044,18-34,Low,VIP,OH
MD_S001,2024-10-21,12371.900137588593,0.14176065454314485,1753.8486614469828,<18,High,None,MD
PA_S002,2024-02-12,18203.07370290239,0.11760270477417575,2140.7307026649924,18-34,Low,VIP,PA
TX_S001,2023-12-18,12644.30474549858,0.15058730286270516,1904.071748198735,55+,High,VIP,TX
OK_S002,2023-06-05,23560.763380993765,0.19767017276318607,4657.260167953586,55+,High,VIP,OK
MD_S003,2024-10-14,24295.058900202675,0.1457722222830356,3541.544726379787,35-54,Low,Regular,MD
VA_S001,2023-03-20,22827.76142493016,0.1459560044371956,3331.848847828349,<18,High,Regular,VA
TX_S001,2024-08-26,9900.569620492384,0.09912113974868222,981.3557449443833,55+,High,None,TX
DE_S003,2023-11-06,26323.709141391464,0.14139023442627002,3721.915406470286,18-34,High,Occasional,DE
DE_S003,2024-05-13,22228.54021212164,0.18451461150100054,4101.490461473993,18-34,High,Occasional,DE
NV_S002,2023-11-06,4627.599714025034,0.14249291503028774,659.400172844753,18-34,Low,Occasional,NV
TN_S001,2023-03-20,7322.235880070475,0.14046629358263066,1028.5273348112514,55+,High,Occasional,TN
MS_S001,2023-06-12,43380.34337295937,0.18317143727529878,7946.039845120949,35-54,High,None,MS
PA_S005,2024-04-01,12958.83718855656,0.14059307661088305,1821.9227896386926,<18,High,VIP,PA
AZ_S003,2024-06-03,28086.118492953938,0.18876160896681368,5301.580916362565,<18,High,Regular,AZ
MI_S001,2023-07-03,27704.15162970727,0.11146081213836766,3087.9272402516544,18-34,High,VIP,MI
NJ_S002,2024-07-22,23449.816563886543,0.17033561924523088,3994.3390255966865,55+,Low,Regular,NJ
LA_S002,2024-10-21,21216.99468536701,0.19938987623086368,4230.453944306221,<18,Middle,Occasional,LA
VA_S002,2024-10-28,30791.400619483516,0.1802357069236474,5549.7098578218465,35-54,Low,Occasional,VA
KY_S001,2024-07-08,29915.54515382327,0.09398179345094175,2811.51658561894,18-34,Low,Occasional,KY
MD_S002,2023-12-18,19720.841324829646,0.13085090275707348,2580.48989048296,55+,High,VIP,MD
TX_S001,2024-07-22,15439.497071087066,0.1427414542602665,2203.856264974093,55+,Low,Regular,TX
VA_S004,2023-01-02,23952.743875178137,0.18029866490121244,4318.647741415311,18-34,Middle,None,VA
MD_S004,2023-04-10,19734.338359516383,0.11005145651365693,2171.792679798109,18-34,Low,Regular,MD
MD_S001,2023-01-16,24938.800878601105,0.11943189988822056,2978.4883698653543,35-54,High,Occasional,MD
NJ_S001,2023-01-16,20541.928945968448,0.10184545709460023,2092.102143106956,55+,High,VIP,NJ
IL_S002,2023-03-13,24807.744703266522,0.12522599249736557,3106.5744520878143,35-54,Middle,VIP,IL
VA_S001,2023-07-17,38626.97699010976,0.1124518002908306,4343.673102330332,35-54,High,Regular,VA
VA_S002,2023-05-01,26064.10105030004,0.19793717580589223,5159.05455181578,18-34,Low,Regular,VA
NV_S002,2024-03-04,1664.951728129487,0.13057868188056101,217.4072020539106,18-34,High,None,NV
MD_S001,2023-03-20,19325.84252978888,0.17072775876390026,3299.4577813349197,35-54,High,Regular,MD
OH_S001,2024-07-22,14755.682367993073,0.15053908521656612,2221.3069254238912,55+,High,VIP,OH
SC_S001,2023-05-01,16410.097627986743,0.15011883842773763,2463.464794399142,<18,Middle,VIP,SC
VA_S001,2024-01-15,30554.438143865384,0.13225668541381683,4041.0287135891294,35-54,High,Regular,VA
SC_S001,2024-07-08,23214.2515605406,0.17310067461392123,4018.402605786852,18-34,Middle,VIP,SC
MN_S001,2024-11-25,23250.8444854012,0.15463032697927023,3595.28568532175,<18,Middle,Occasional,MN
PA_S006,2023-03-06,28831.930354506094,0.1529023173881714,4408.4689659783435,<18,Middle,VIP,PA
VA_S001,2023-09-04,29318.905275325902,0.1321973816946623,3875.8825115519066,35-54,Low,None,VA
MD_S001,2024-11-11,17153.814397441067,0.13710672221540937,2351.9032655246424,35-54,High,Occasional,MD
PA_S001,2024-06-24,26570.066726343,0.16766733352726274,4454.932239647378,35-54,Low,VIP,PA
MN_S001,2024-01-22,26908.50037355382,0.15690166834636501,4221.98860130938,<18,Middle,Occasional,MN
PA_S006,2023-07-03,39020.2045148967,0.1537041694352562,5997.568126156031,18-34,Middle,VIP,PA
MD_S002,2024-12-02,21880.113949368653,0.12737872524997357,2787.061023194744,35-54,Middle,Occasional,MD
AL_S001,2024-09-02,26153.23767431089,0.20832323110576484,5448.3269761894635,18-34,Middle,Regular,AL
NE_S001,2024-05-06,24235.542132291812,0.1356087978132653,3286.5527329128327,18-34,High,VIP,NE
FL_S001,2023-12-11,23806.78152522501,0.14909242014823737,3549.4106735361424,<18,High,None,FL
VA_S001,2023-01-09,30145.59266091657,0.14438899113375836,4352.6917114389735,35-54,Low,VIP,VA
MD_S004,2024-07-22,24832.653862973228,0.20864133591783862,5181.1180763560105,18-34,Middle,VIP,MD
NJ_S002,2023-11-20,12160.523911319346,0.1412755616187724,1717.9848451501512,35-54,High,VIP,NJ
IL_S002,2023-11-06,17054.18840376084,0.1385297417707304,2362.5123156823743,<18,Middle,VIP,IL
MI_S002,2024-10-07,25298.01205104739,0.15354933444350008,3884.4929131819713,18-34,High,None,MI
MS_S004,2023-11-06,21431.883880497127,0.12919377331613444,2768.8659477946617,55+,High,VIP,MS
VA_S004,2024-04-15,14447.87046569105,0.1533479915070454,2215.5519174676833,35-54,Middle,None,VA
AR_S001,2024-11-18,38220.120683544286,0.22114810740503307,8452.307353957778,<18,Middle,None,AR
LA_S001,2024-09-23,18068.522572571495,0.15899086666653273,2872.7300631969515,<18,Low,Occasional,LA
AZ_S003,2024-10-21,20675.245183215684,0.15789737765179743,3264.5669967377125,55+,High,Regular,AZ
GA_S001,2023-05-22,14013.303070983391,0.12846285321272363,1800.1888954331487,18-34,Low,Occasional,GA
MN_S001,2024-02-05,20022.66173658958,0.2012762146305889,4030.085561169484,35-54,High,Occasional,MN
AR_S001,2023-05-08,42989.49008917913,0.20817098102393938,8949.164325583339,55+,Middle,None,AR
AZ_S001,2024-12-16,16687.511135849378,0.17558041127481033,2930.000068385411,18-34,Middle,Regular,AZ
AL_S004,2023-06-19,26954.669791049815,0.16961499669187136,4571.916227439399,35-54,Middle,Occasional,AL
OH_S002,2023-02-06,14981.602127657568,0.1429570394568355,2141.725486490154,18-34,High,VIP,OH
LA_S001,2024-03-25,17493.85709191244,0.16174012742533866,2829.4586752065825,<18,Middle,Occasional,LA
DE_S001,2024-08-19,12207.679687207901,0.12494527185412478,1525.2918572262681,55+,Low,None,DE
TN_S001,2023-05-22,11587.3821107666,0.11621658072663779,1346.6459284863054,<18,High,Occasional,TN
AL_S003,2024-08-19,33867.51766514144,0.1053792024982277,3568.932002147243,55+,Low,Occasional,AL
DE_S003,2023-01-16,31903.974135518183,0.16232021919824396,5178.6600749724175,18-34,Middle,Occasional,DE
OK_S002,2023-07-10,20905.22745459784,0.10864876583037936,2271.3271623454184,55+,Low,Occasional,OK
NE_S001,2023-11-20,26071.931846495012,0.1350109379066255,3519.99597163291,<18,Low,Regular,NE
FL_S001,2023-05-08,21411.650762316676,0.14816311874394067,3172.4169544009133,<18,High,None,FL
MS_S004,2024-04-08,22242.029383545163,0.17985871198566095,4000.4227568716574,35-54,Low,None,MS
PA_S004,2024-05-13,9451.54992932352,0.1326533950013724,1253.7801861497464,<18,Low,VIP,PA
WI_S002,2024-09-09,12085.791416750844,0.18339816938218176,2216.5120213669898,35-54,Middle,Occasional,WI
KS_S001,2024-09-30,14256.32198807429,0.17817476739432545,2540.116854123744,35-54,Low,VIP,KS
NJ_S001,2023-12-25,21502.86046702459,0.11786075016987076,2534.3432654415756,18-34,Low,VIP,NJ
OH_S001,2023-11-27,12646.610922926999,0.18368476481655827,2322.9897531043625,18-34,High,None,OH
LA_S002,2024-11-04,11782.479652814545,0.1414925663357539,1667.1332838755327,35-54,Middle,VIP,LA
IL_S002,2024-01-22,29951.574274576953,0.13503146628822246,4044.404991936729,35-54,High,VIP,IL
DE_S001,2024-12-30,10669.577995301974,0.14161940173760024,1511.0192524873296,<18,High,None,DE
IL_S003,2024-12-09,22254.70538335219,0.14989482819723976,3335.8652400177634,55+,High,None,IL
MD_S003,2023-04-10,21181.261601657057,0.13754866198687096,2913.4541925018157,18-34,Low,Occasional,MD
SC_S001,2023-04-17,22104.275937444985,0.12480925018916258,2758.8181057268575,<18,Middle,Regular,SC
AL_S001,2023-03-27,31366.736442555957,0.12746233218915978,3998.0773801308915,35-54,Low,None,AL
DE_S003,2024-04-15,20533.253692376347,0.15416828429112048,3165.576492667976,35-54,Middle,Occasional,DE
WI_S002,2024-06-10,19773.880063438985,0.14518609344548866,2870.8923986703376,<18,Middle,VIP,WI
OH_S003,2024-06-03,31316.55621041585,0.1658192908019869,5192.889141171715,35-54,Middle,None,OH
NV_S003,2023-08-21,24231.178411180703,0.15157088691609785,3672.741202804862,35-54,Middle,Occasional,NV
AZ_S002,2023-03-27,19250.39069737972,0.15231041987951272,2932.035089962571,18-34,High,VIP,AZ
TN_S001,2024-07-29,21486.030975468668,0.1677843670450286,3605.020107528889,35-54,Middle,Occasional,TN
VA_S002,2024-05-13,28972.329789843472,0.1925675421573805,5579.130338203214,35-54,Low,Occasional,VA
MN_S001,2023-08-21,27595.036375610012,0.19377067044875665,5347.10869955978,<18,Low,Occasional,MN
NV_S003,2023-06-05,31656.36469774842,0.19021219260342653,6021.426539012435,55+,High,Occasional,NV
IN_S001,2024-02-19,12654.884781834024,0.1761134750922392,2228.6957358206832,55+,Low,VIP,IN
UT_S001,2023-10-02,13218.02121967827,0.21256231866276445,2809.653238588435,55+,Low,None,UT
MS_S003,2023-06-05,20427.63875803234,0.16313471298730717,3332.4569857999973,55+,High,VIP,MS
OH_S003,2024-01-22,31053.698593601992,0.15976637445966216,4961.3368378629,35-54,Middle,Regular,OH
IL_S003,2024-11-11,12207.971512784692,0.21731763826509148,2653.0075371658854,35-54,Low,Regular,IL
NJ_S001,2024-10-28,17637.55855091195,0.06822093449701572,1203.2507265890436,18-34,Low,Occasional,NJ
MS_S003,2023-07-31,23649.763425432848,0.14358310534067045,3395.70647319586,55+,Low,VIP,MS
OH_S002,2024-06-10,16311.80683367308,0.18757487187449998,3059.685076867821,18-34,Low,VIP,OH
UT_S002,2024-04-15,11604.13350997292,0.1794078885816505,2081.8730918438187,<18,Middle,Occasional,UT
OH_S003,2023-04-24,23699.42827403839,0.2269695472450689,5379.048505325478,18-34,Middle,None,OH
AZ_S002,2023-06-12,24840.2848738906,0.15322457154994257,3806.142006980406,<18,High,VIP,AZ
AR_S001,2023-03-06,35525.81873512848,0.13707547192835412,4869.7183687589,18-34,High,None,AR
MN_S001,2024-07-29,24309.94130185736,0.14003745759977412,3404.302374311848,18-34,Middle,Regular,MN
VA_S003,2024-12-09,36040.51892125706,0.15954204488583743,5749.978087444068,55+,Low,None,VA
IL_S003,2023-10-02,16889.068806544485,0.19864942787853962,3355.003855821352,<18,Low,None,IL
MO_S001,2024-02-19,18678.97716063694,0.19902423026656474,3717.5690515625097,35-54,High,Occasional,MO
NV_S001,2023-08-07,24959.912792508505,0.14831955984498985,3702.043279154193,<18,Low,None,NV
OK_S002,2023-04-03,16069.980715036394,0.15759025460033374,2532.4723523050384,35-54,High,None,OK
PA_S003,2024-08-26,29651.72656576585,0.13165195262391408,3903.70770105346,35-54,Low,VIP,PA
MI_S002,2023-06-26,31641.340526215892,0.13478353357183365,4264.731683073041,35-54,High,None,MI
MN_S001,2024-03-25,20202.20948604918,0.18138771640311516,3664.432644971812,35-54,Low,Regular,MN
MS_S004,2024-05-27,25912.11789214429,0.19806634166195028,5132.318395610187,55+,Low,Occasional,MS
AZ_S003,2024-12-23,21940.5248138533,0.12908148958590557,2832.1156252687074,<18,High,Regular,AZ
DE_S003,2023-09-18,26672.507112240794,0.15728869056394054,4195.283717741746,18-34,High,Occasional,DE
NV_S002,2024-10-28,3709.5431456913984,0.14270765831762375,529.3802157498112,18-34,Low,Regular,NV
NC_S001,2024-04-22,29564.70521014897,0.1759161497865602,5200.909110144064,18-34,High,None,NC
WI_S002,2024-07-01,26426.957519565025,0.13834451932930633,3656.024735380221,18-34,Low,Occasional,WI
PA_S006,2023-08-14,31488.554247779546,0.09220635181621355,2903.4447111546865,<18,Low,VIP,PA
IL_S003,2023-07-24,24587.124551939218,0.18011072133336006,4428.40473856294,18-34,High,Occasional,IL
OH_S001,2023-06-12,13901.141221419119,0.1408954911042978,1958.608119302045,18-34,High,None,OH
DE_S001,2023-04-24,11602.518174891711,0.14401668852335833,1670.9562460799837,55+,High,None,DE
SC_S001,2024-06-10,25026.20346374762,0.16306763750075517,4080.9638744465406,18-34,Middle,VIP,SC
PA_S003,2024-01-15,21359.496142337484,0.16058500929457858,3430.0148865447804,<18,Low,Regular,PA
IN_S002,2024-08-05,16940.49024593323,0.16368364976257166,2772.881272221596,<18,High,VIP,IN
MD_S002,2024-04-15,17382.079081549495,0.10110800504261414,1757.4673394284239,55+,Middle,VIP,MD
MD_S004,2023-02-06,18303.44122930151,0.16668927036109477,3050.987263609448,55+,Middle,Regular,MD
NV_S001,2024-07-01,21459.528928126972,0.09272830948946596,1989.9058399455057,55+,Middle,None,NV
MO_S001,2023-10-09,21430.925189470578,0.1730869543134302,3709.4135691644346,18-34,Low,VIP,MO
OH_S003,2023-06-05,31973.05378144155,0.1835514384633174,5868.700013648607,55+,Middle,None,OH
NJ_S002,2024-10-21,16706.396469920495,0.1089443957182435,1820.068268044885,18-34,Middle,Regular,NJ
SC_S001,2024-04-15,10595.588653684326,0.15985298971744646,1693.736524107693,55+,Middle,VIP,SC
LA_S001,2024-04-01,18028.622359668483,0.18171537388843298,3276.0778527805214,55+,Middle,Regular,LA
AZ_S002,2024-03-18,12579.396688683108,0.136529891388854,1717.4636636432142,35-54,Middle,None,AZ
NE_S001,2024-04-15,25908.347955056615,0.1702090909712587,4409.836353997255,18-34,Low,None,NE
VA_S001,2024-08-19,31109.816932158974,0.06643782381822957,2066.868536356153,<18,Low,VIP,VA
TN_S001,2024-04-22,10331.978717067359,0.18294588354730232,1890.192975185811,<18,High,Occasional,TN
AL_S002,2024-08-05,34622.784299498395,0.15089982716079528,5224.572166619804,55+,High,Occasional,AL
TX_S001,2024-06-03,11468.521447704039,0.142265118700919,1631.5705650816508,55+,High,VIP,TX
AL_S003,2024-06-24,34967.82520612569,0.1795212435871344,6277.4674665412285,55+,High,VIP,AL
LA_S001,2024-02-12,19425.522357426806,0.2018786902717193,3921.5990113613248,55+,Middle,Occasional,LA
PA_S006,2023-06-12,34361.07146586343,0.1645714752406199,5654.852221985515,<18,Middle,Regular,PA
MD_S002,2024-11-18,23083.5885272245,0.19826141649146684,4576.584959113702,<18,Middle,VIP,MD
MS_S001,2024-12-02,31703.251784917993,0.1034015024241906,3278.163866292923,35-54,High,Regular,MS
AL_S002,2024-03-25,24878.006107989655,0.16997846513502196,4228.725293855783,55+,High,Occasional,AL
