sale_date,location,age,gender,household_income,flavor,units_sold,unit_price_usd,revenue_usd,profit_margin_pct,profit_usd,month,season_mult,price_adj_loc
2025-03-21,Brazil,39,Female,41800.0,Salted Caramel,4,3.25,13.0,14.1,1.83,3,1.0,-0.1
2026-02-25,Australia,18,Non-binary,46900.0,Stracciatella,1,3.87,3.48,15.34,0.53,2,0.9,0.25
2025-04-26,UK,26,Female,80400.0,Stracciatella,1,3.82,3.82,15.19,0.58,4,1.0,0.2
2025-03-10,France,36,Female,33300.0,Berry,2,3.93,7.86,14.02,1.1,3,1.0,0.15
2025-08-21,UK,36,Male,101100.0,Stracciatella,1,3.82,4.58,15.21,0.7,8,1.2,0.2
2026-01-24,UK,65,Male,44500.0,Pistachio,3,4.08,11.02,12.88,1.42,1,0.9,0.2
2025-04-23,France,18,Male,31400.0,Cookies & Cream,2,3.23,6.46,12.99,0.84,4,1.0,0.15
2026-02-08,UK,45,Male,120500.0,Vanilla,1,4.09,3.68,14.29,0.53,2,0.9,0.2
2025-05-22,Italy,58,Male,55000.0,Vanilla,1,3.94,4.33,14.25,0.62,5,1.1,0.05
2025-07-01,UK,69,Male,28900.0,Salted Caramel,1,3.55,4.26,13.93,0.59,7,1.2,0.2
2025-11-18,Germany,32,Female,37900.0,Hazelnut,1,3.54,3.19,16.13,0.51,11,0.9,0.1
2025-05-27,UK,44,Male,49900.0,Stracciatella,1,3.82,4.2,15.33,0.64,5,1.1,0.2
2025-12-06,UK,45,Male,33700.0,Vanilla,1,4.09,3.68,14.29,0.53,12,0.9,0.2
2025-05-19,Germany,40,Male,38800.0,Coffee,2,3.75,8.25,12.33,1.02,5,1.1,0.1
2025-08-15,Netherlands,36,Non-binary,24100.0,Vanilla,1,3.99,4.79,14.13,0.68,8,1.2,0.1
2025-12-10,Brazil,44,Female,15600.0,Mint,1,3.71,3.34,14.29,0.48,12,0.9,-0.1
2025-10-03,Canada,18,Female,38300.0,Cookies & Cream,6,3.33,17.98,13.05,2.35,10,0.9,0.25
2025-10-21,Canada,47,Non-binary,38900.0,Chocolate,1,3.87,3.48,13.19,0.46,10,0.9,0.25
2025-06-25,Germany,39,Female,47300.0,Hazelnut,2,3.54,8.5,16.22,1.38,6,1.2,0.1
2025-09-22,Germany,34,Male,27200.0,Berry,5,3.88,19.4,14.07,2.73,9,1.0,0.1
2026-01-15,UK,66,Female,18600.0,Stracciatella,1,3.82,3.44,15.34,0.53,1,0.9,0.2
2025-06-01,USA,28,Male,22400.0,Pistachio,6,4.18,30.1,12.88,3.88,6,1.2,0.3
2025-06-02,UK,32,Male,61600.0,Salted Caramel,2,3.55,8.52,14.18,1.21,6,1.2,0.2
2026-01-20,Netherlands,65,Female,26000.0,Mint,3,3.91,10.56,14.29,1.51,1,0.9,0.1
2026-01-29,Germany,26,Female,29100.0,Chocolate,2,3.72,6.7,13.34,0.89,1,0.9,0.1
2025-10-06,Germany,30,Female,31100.0,Vanilla,2,3.99,7.18,14.29,1.03,10,0.9,0.1
2025-09-17,Brazil,35,Male,26600.0,Salted Caramel,3,3.25,9.75,14.13,1.38,9,1.0,-0.1
2025-03-13,USA,49,Male,25700.0,Vanilla,1,4.19,4.19,14.14,0.59,3,1.0,0.3
2026-01-07,USA,40,Female,23500.0,Hazelnut,1,3.74,3.37,16.13,0.54,1,0.9,0.3
2025-06-08,Netherlands,19,Female,73200.0,Berry,6,3.88,27.94,14.07,3.93,6,1.2,0.1
2025-10-15,Canada,30,Male,51000.0,Chocolate,1,3.87,3.48,13.19,0.46,10,0.9,0.25
2025-12-27,Spain,29,Male,67800.0,Mint,1,3.86,3.47,14.29,0.5,12,0.9,0.05
2025-10-04,Brazil,36,Female,75000.0,Cookies & Cream,2,2.98,5.36,13.0,0.7,10,0.9,-0.1
2025-09-14,France,43,Female,11200.0,Salted Caramel,1,3.5,3.5,14.03,0.49,9,1.0,0.15
2025-03-01,Spain,43,Male,43100.0,Vanilla,2,3.94,7.88,14.27,1.12,3,1.0,0.05
2026-02-22,Italy,18,Male,27100.0,Berry,3,3.83,10.34,14.1,1.46,2,0.9,0.05
2025-06-16,Australia,52,Male,63500.0,Salted Caramel,3,3.6,12.96,14.1,1.83,6,1.2,0.25
2025-06-12,Canada,41,Male,25100.0,Pistachio,2,4.13,9.91,12.89,1.28,6,1.2,0.25
2025-07-19,Brazil,57,Male,21400.0,Chocolate,2,3.52,8.45,13.35,1.13,7,1.2,-0.1
2026-02-22,Netherlands,44,Male,17700.0,Mint,3,3.91,10.56,14.29,1.51,2,0.9,0.1
2025-03-31,Australia,53,Male,31200.0,Coffee,1,3.9,3.9,12.33,0.48,3,1.0,0.25
2025-12-19,Australia,44,Female,57400.0,Vanilla,2,4.14,7.45,14.29,1.06,12,0.9,0.25
2025-04-20,Canada,56,Female,41300.0,Cookies & Cream,5,3.33,16.65,13.05,2.17,4,1.0,0.25
2025-11-28,Spain,45,Female,19900.0,Hazelnut,2,3.49,6.28,16.32,1.02,11,0.9,0.05
2025-06-02,UK,36,Male,106500.0,Chocolate,1,3.82,4.58,13.36,0.61,6,1.2,0.2
2025-09-02,Netherlands,69,Male,50300.0,Coffee,2,3.75,7.5,12.33,0.92,9,1.0,0.1
2025-08-12,UK,50,Female,53600.0,Stracciatella,3,3.82,13.75,15.27,2.1,8,1.2,0.2
2025-06-07,USA,46,Male,69000.0,Pistachio,1,4.18,5.02,12.88,0.65,6,1.2,0.3
2025-10-19,France,20,Female,16000.0,Berry,3,3.93,10.61,14.1,1.5,10,0.9,0.15
2025-04-26,Australia,19,Female,23000.0,Cookies & Cream,1,3.33,3.33,12.99,0.43,4,1.0,0.25
2025-07-11,USA,42,Female,54800.0,Coffee,2,3.95,9.48,12.33,1.17,7,1.2,0.3
2026-02-05,UK,40,Male,24200.0,Berry,6,3.98,21.49,14.06,3.02,2,0.9,0.2
2025-11-04,Germany,29,Male,31600.0,Vanilla,6,3.99,21.55,14.23,3.07,11,0.9,0.1
2025-11-24,Australia,39,Male,34900.0,Cookies & Cream,2,3.33,5.99,13.0,0.78,11,0.9,0.25
2026-01-20,Germany,60,Male,19200.0,Mint,1,3.91,3.52,14.29,0.5,1,0.9,0.1
2025-08-06,France,47,Female,30300.0,Coffee,1,3.8,4.56,12.33,0.56,8,1.2,0.15
2025-12-29,Brazil,22,Male,57400.0,Coffee,1,3.55,3.2,12.2,0.39,12,0.9,-0.1
2025-09-13,USA,36,Female,52300.0,Pistachio,1,4.18,4.18,12.89,0.54,9,1.0,0.3
2026-01-05,Canada,26,Female,63400.0,Coffee,3,3.9,10.53,12.27,1.29,1,0.9,0.25
2025-09-15,Brazil,32,Female,60200.0,Coffee,3,3.55,10.65,12.24,1.3,9,1.0,-0.1
2025-12-24,France,32,Female,44500.0,Mint,1,3.96,3.56,14.29,0.51,12,0.9,0.15
2025-04-26,France,31,Female,42800.0,Stracciatella,2,3.77,7.54,15.33,1.16,4,1.0,0.15
2025-08-24,Germany,20,Female,41200.0,Mint,2,3.91,9.38,14.33,1.34,8,1.2,0.1
2025-08-26,USA,36,Male,26500.0,Pistachio,4,4.18,20.06,12.89,2.59,8,1.2,0.3
2025-10-19,Italy,30,Female,21700.0,Cookies & Cream,4,3.13,11.27,13.07,1.47,10,0.9,0.05
2026-01-09,Germany,18,Male,25700.0,Stracciatella,4,3.72,13.39,15.35,2.06,1,0.9,0.1
2025-05-26,France,66,Female,30900.0,Stracciatella,2,3.77,8.29,15.33,1.27,5,1.1,0.15
2026-02-06,Netherlands,53,Female,26200.0,Coffee,1,3.75,3.38,12.2,0.41,2,0.9,0.1
2026-02-23,Netherlands,32,Female,44700.0,Coffee,1,3.75,3.38,12.2,0.41,2,0.9,0.1
2025-07-29,Canada,38,Female,40200.0,Salted Caramel,2,3.6,8.64,14.18,1.23,7,1.2,0.25
2026-01-07,France,21,Female,42400.0,Berry,2,3.93,7.07,13.97,0.99,1,0.9,0.15
2025-12-26,Canada,61,Male,43300.0,Berry,4,4.03,14.51,14.11,2.05,12,0.9,0.25
2025-04-11,Australia,64,Male,66000.0,Chocolate,1,3.87,3.87,13.26,0.51,4,1.0,0.25
2026-02-06,Italy,40,Female,36200.0,Mint,5,3.86,17.37,14.24,2.47,2,0.9,0.05
2025-05-06,Brazil,52,Female,60100.0,Salted Caramel,1,3.25,3.58,14.09,0.5,5,1.1,-0.1
2025-08-06,Canada,40,Male,47000.0,Hazelnut,1,3.69,4.43,16.22,0.72,8,1.2,0.25
2025-04-28,UK,19,Female,63900.0,Coffee,1,3.85,3.85,12.33,0.47,4,1.0,0.2
2025-06-29,Germany,32,Female,81400.0,Hazelnut,1,3.54,4.25,16.22,0.69,6,1.2,0.1
2025-08-02,Australia,39,Male,48500.0,Salted Caramel,4,3.6,17.28,14.12,2.44,8,1.2,0.25
2025-04-27,Australia,31,Male,38200.0,Berry,1,4.03,4.03,14.02,0.57,4,1.0,0.25
2025-05-31,Spain,34,Male,38100.0,Salted Caramel,2,3.4,7.48,14.11,1.06,5,1.1,0.05
2025-09-06,Brazil,36,Male,28700.0,Pistachio,3,3.78,11.34,12.89,1.46,9,1.0,-0.1
2026-02-17,UK,36,Female,28200.0,Cookies & Cream,1,3.28,2.95,13.0,0.38,2,0.9,0.2
2025-05-10,Australia,38,Female,57000.0,Chocolate,1,3.87,4.26,13.32,0.57,5,1.1,0.25
2025-11-15,Germany,23,Female,22400.0,Chocolate,1,3.72,3.35,13.19,0.44,11,0.9,0.1
2025-09-13,Canada,27,Male,81400.0,Pistachio,1,4.13,4.13,12.89,0.53,9,1.0,0.25
2025-09-29,Brazil,20,Male,33700.0,Chocolate,1,3.52,3.52,13.26,0.47,9,1.0,-0.1
2025-12-29,Australia,51,Female,151900.0,Stracciatella,1,3.87,3.48,15.34,0.53,12,0.9,0.25
2025-05-08,UK,18,Female,25700.0,Mint,6,4.01,26.47,14.27,3.78,5,1.1,0.2
2025-12-18,USA,54,Female,41200.0,Hazelnut,2,3.74,6.73,16.32,1.1,12,0.9,0.3
2025-09-11,Italy,57,Female,30500.0,Berry,2,3.83,7.66,14.02,1.07,9,1.0,0.05
2025-10-01,France,33,Female,24400.0,Berry,2,3.93,7.07,13.97,0.99,10,0.9,0.15
2025-06-02,Canada,18,Male,61800.0,Chocolate,4,3.87,18.58,13.35,2.48,6,1.2,0.25
2025-11-03,Brazil,32,Non-binary,20900.0,Chocolate,4,3.52,12.67,13.35,1.69,11,0.9,-0.1
2026-01-18,Netherlands,37,Female,25900.0,Stracciatella,1,3.72,3.35,15.34,0.51,1,0.9,0.1
2025-11-29,Netherlands,23,Female,48700.0,Chocolate,3,3.72,10.04,13.31,1.34,11,0.9,0.1
2026-02-17,France,30,Female,52700.0,Salted Caramel,2,3.5,6.3,14.26,0.9,2,0.9,0.15
2026-01-23,Netherlands,59,Female,18100.0,Vanilla,3,3.99,10.77,14.19,1.53,1,0.9,0.1
2025-05-26,Australia,47,Female,48600.0,Coffee,5,3.9,21.45,12.25,2.63,5,1.1,0.25
2025-12-08,France,25,Male,38700.0,Berry,1,3.93,3.54,14.12,0.5,12,0.9,0.15
2025-05-23,UK,18,Female,23000.0,Hazelnut,2,3.64,8.01,16.25,1.3,5,1.1,0.2
2025-11-04,Germany,33,Prefer not to say,24500.0,Coffee,3,3.75,10.12,12.27,1.24,11,0.9,0.1
2025-07-24,Germany,35,Male,13100.0,Pistachio,6,3.98,28.66,12.88,3.69,7,1.2,0.1
2025-05-09,Netherlands,44,Male,85700.0,Coffee,2,3.75,8.25,12.33,1.02,5,1.1,0.1
2025-06-02,Spain,30,Female,60300.0,Chocolate,3,3.67,13.21,13.35,1.76,6,1.2,0.05
2025-08-07,Spain,45,Male,19100.0,Chocolate,4,3.67,17.62,13.35,2.35,8,1.2,0.05
2025-10-15,France,65,Female,54100.0,Cookies & Cream,3,3.23,8.72,13.1,1.14,10,0.9,0.15
2026-01-10,Australia,49,Female,27300.0,Cookies & Cream,5,3.33,14.98,13.06,1.96,1,0.9,0.25
2025-03-26,USA,37,Female,57400.0,Cookies & Cream,1,3.38,3.38,12.99,0.44,3,1.0,0.3
2025-08-29,Australia,35,Male,28300.0,Mint,5,4.06,24.36,14.22,3.46,8,1.2,0.25
2025-03-03,Brazil,33,Female,30300.0,Berry,1,3.68,3.68,14.02,0.52,3,1.0,-0.1
2025-11-02,Australia,54,Female,31400.0,Cookies & Cream,2,3.33,5.99,13.0,0.78,11,0.9,0.25
2025-05-07,Spain,29,Female,26100.0,Cookies & Cream,2,3.13,6.89,12.98,0.89,5,1.1,0.05
2025-06-06,UK,38,Female,73100.0,Stracciatella,4,3.82,18.34,15.3,2.81,6,1.2,0.2
2025-09-11,Spain,38,Female,56900.0,Vanilla,1,3.94,3.94,14.14,0.56,9,1.0,0.05
2025-12-11,Canada,30,Female,38400.0,Vanilla,1,4.14,3.73,14.29,0.53,12,0.9,0.25
2025-11-12,Brazil,18,Male,60600.0,Chocolate,3,3.52,9.5,13.31,1.26,11,0.9,-0.1
2026-01-27,Brazil,42,Female,16100.0,Cookies & Cream,2,2.98,5.36,13.0,0.7,1,0.9,-0.1
2025-11-07,France,37,Male,19600.0,Mint,4,3.96,14.26,14.21,2.03,11,0.9,0.15
2025-09-24,Netherlands,45,Male,46000.0,Chocolate,3,3.72,11.16,13.35,1.49,9,1.0,0.1
2026-02-12,Australia,30,Female,52500.0,Mint,4,4.06,14.62,14.21,2.08,2,0.9,0.25
2025-11-05,Netherlands,55,Male,41800.0,Vanilla,4,3.99,14.36,14.21,2.04,11,0.9,0.1
2025-09-27,Germany,25,Male,14200.0,Pistachio,2,3.98,7.96,12.89,1.03,9,1.0,0.1
2026-02-25,Canada,61,Male,21400.0,Coffee,1,3.9,3.51,12.2,0.43,2,0.9,0.25
2025-10-12,Canada,18,Male,44700.0,Vanilla,1,4.14,3.73,14.29,0.53,10,0.9,0.25
2025-11-04,Australia,44,Male,122200.0,Pistachio,1,4.13,3.72,12.89,0.48,11,0.9,0.25
2025-05-23,France,44,Female,66800.0,Pistachio,3,4.03,13.3,12.89,1.71,5,1.1,0.15
2025-04-10,UK,26,Male,79900.0,Cookies & Cream,1,3.28,3.28,12.99,0.43,4,1.0,0.2
2025-12-13,Italy,43,Female,43000.0,Mint,3,3.86,10.42,14.29,1.49,12,0.9,0.05
2025-03-14,France,55,Male,42900.0,Chocolate,2,3.77,7.54,13.4,1.01,3,1.0,0.15
2025-06-19,Canada,18,Female,21700.0,Chocolate,4,3.87,18.58,13.35,2.48,6,1.2,0.25
2025-07-26,Italy,45,Male,58400.0,Berry,2,3.83,9.19,14.0,1.29,7,1.2,0.05
2025-03-15,Spain,18,Male,35000.0,Pistachio,3,3.93,11.79,12.89,1.52,3,1.0,0.05
2025-07-17,Netherlands,24,Male,51300.0,Hazelnut,1,3.54,4.25,16.22,0.69,7,1.2,0.1
2025-06-22,UK,60,Male,36900.0,Chocolate,1,3.82,4.58,13.36,0.61,6,1.2,0.2
2025-11-29,Brazil,29,Male,41800.0,Salted Caramel,1,3.25,2.92,13.91,0.41,11,0.9,-0.1
2025-07-24,Spain,21,Male,34800.0,Coffee,1,3.7,4.44,12.33,0.55,7,1.2,0.05
2025-05-24,Brazil,35,Female,40600.0,Hazelnut,5,3.34,18.37,16.28,2.99,5,1.1,-0.1
2025-10-19,Netherlands,66,Male,59900.0,Pistachio,3,3.98,10.75,12.88,1.38,10,0.9,0.1
2025-12-13,Italy,18,Male,19300.0,Hazelnut,1,3.49,3.14,16.13,0.51,12,0.9,0.05
2025-11-07,UK,23,Male,17200.0,Berry,5,3.98,17.91,14.05,2.52,11,0.9,0.2
2025-12-05,Spain,58,Male,44900.0,Stracciatella,3,3.67,9.91,15.25,1.51,12,0.9,0.05
2025-11-15,USA,64,Female,74600.0,Mint,2,4.11,7.4,14.29,1.06,11,0.9,0.3
2025-04-25,USA,36,Female,84700.0,Mint,1,4.11,4.11,14.17,0.58,4,1.0,0.3
2025-12-17,USA,20,Male,19700.0,Stracciatella,2,3.92,7.06,15.34,1.08,12,0.9,0.3
2025-04-26,Germany,67,Male,29700.0,Chocolate,2,3.72,7.44,13.4,1.0,4,1.0,0.1
2025-07-14,Brazil,60,Female,17300.0,Mint,3,3.71,13.36,14.29,1.91,7,1.2,-0.1
2025-12-02,Brazil,47,Male,27600.0,Coffee,1,3.55,3.2,12.2,0.39,12,0.9,-0.1
2025-09-02,UK,26,Female,63700.0,Coffee,4,3.85,15.4,12.26,1.89,9,1.0,0.2
2025-12-01,Brazil,37,Male,36100.0,Cookies & Cream,2,2.98,5.36,13.0,0.7,12,0.9,-0.1
2025-03-20,France,35,Male,30100.0,Vanilla,4,4.04,16.16,14.2,2.29,3,1.0,0.15
2025-10-10,Italy,42,Female,47700.0,Mint,1,3.86,3.47,14.29,0.5,10,0.9,0.05
2025-12-03,France,58,Male,24400.0,Pistachio,1,4.03,3.63,12.89,0.47,12,0.9,0.15
2025-06-18,Brazil,50,Male,80500.0,Pistachio,5,3.78,22.68,12.89,2.92,6,1.2,-0.1
2025-10-02,UK,22,Female,36400.0,Chocolate,2,3.82,6.88,13.34,0.92,10,0.9,0.2
2025-04-20,Netherlands,57,Female,29700.0,Hazelnut,1,3.54,3.54,16.28,0.58,4,1.0,0.1
2026-01-27,Australia,42,Female,48700.0,Mint,1,4.06,3.65,14.29,0.52,1,0.9,0.25
2025-07-03,France,47,Male,58100.0,Hazelnut,1,3.59,4.31,16.22,0.7,7,1.2,0.15
2025-07-29,Spain,58,Female,80700.0,Pistachio,4,3.93,18.86,12.89,2.43,7,1.2,0.05
2025-03-15,UK,22,Female,32700.0,Chocolate,1,3.82,3.82,13.26,0.51,3,1.0,0.2
2025-10-15,Italy,37,Female,62500.0,Cookies & Cream,4,3.13,11.27,13.07,1.47,10,0.9,0.05
2025-07-11,Brazil,30,Male,38200.0,Mint,1,3.71,4.45,14.22,0.63,7,1.2,-0.1
2025-08-24,USA,18,Male,26800.0,Vanilla,1,4.19,5.03,14.13,0.71,8,1.2,0.3
2025-04-12,Canada,42,Male,24600.0,Pistachio,2,4.13,8.26,12.89,1.06,4,1.0,0.25
2025-10-09,France,73,Female,21000.0,Vanilla,4,4.04,14.54,14.21,2.07,10,0.9,0.15
2025-04-28,France,18,Male,25100.0,Berry,3,3.93,11.79,14.11,1.66,4,1.0,0.15
2025-06-28,Netherlands,37,Male,63400.0,Pistachio,2,3.98,9.55,12.89,1.23,6,1.2,0.1
2025-06-14,UK,46,Female,51700.0,Vanilla,2,4.09,9.82,14.24,1.4,6,1.2,0.2
2025-12-25,Brazil,39,Female,19500.0,Vanilla,1,3.79,3.41,14.29,0.49,12,0.9,-0.1
2026-02-14,UK,36,Male,15200.0,Cookies & Cream,2,3.28,5.9,13.0,0.77,2,0.9,0.2
2025-08-25,Canada,19,Male,20800.0,Coffee,1,3.9,4.68,12.33,0.58,8,1.2,0.25
2026-02-25,UK,41,Male,24600.0,Cookies & Cream,5,3.28,14.76,13.06,1.93,2,0.9,0.2
2026-01-05,USA,27,Female,31200.0,Salted Caramel,2,3.65,6.57,14.26,0.94,1,0.9,0.3
2026-01-16,Germany,18,Male,65300.0,Stracciatella,2,3.72,6.7,15.34,1.03,1,0.9,0.1
2025-10-04,UK,54,Male,27600.0,Pistachio,1,4.08,3.67,12.89,0.47,10,0.9,0.2
2025-05-22,Italy,51,Male,84100.0,Chocolate,1,3.67,4.04,13.32,0.54,5,1.1,0.05
2026-01-08,France,38,Non-binary,15700.0,Mint,3,3.96,10.69,14.29,1.53,1,0.9,0.15
2025-05-09,Italy,41,Male,30500.0,Hazelnut,1,3.49,3.84,16.4,0.63,5,1.1,0.05
2025-06-12,Netherlands,53,Male,53800.0,Salted Caramel,1,3.45,4.14,13.93,0.58,6,1.2,0.1
2025-06-12,UK,41,Female,55500.0,Chocolate,1,3.82,4.58,13.36,0.61,6,1.2,0.2
2025-03-29,Brazil,50,Male,30700.0,Vanilla,3,3.79,11.37,14.22,1.62,3,1.0,-0.1
2025-12-15,Australia,33,Female,59900.0,Pistachio,4,4.13,14.87,12.88,1.92,12,0.9,0.25
2025-08-25,Italy,56,Male,54500.0,Stracciatella,1,3.67,4.4,15.21,0.67,8,1.2,0.05
2025-11-26,Netherlands,42,Female,25800.0,Mint,3,3.91,10.56,14.29,1.51,11,0.9,0.1
2025-07-20,Spain,40,Male,42500.0,Pistachio,1,3.93,4.72,12.88,0.61,7,1.2,0.05
2025-12-29,France,20,Female,51600.0,Vanilla,2,4.04,7.27,14.29,1.04,12,0.9,0.15
2025-11-29,Germany,42,Male,26800.0,Salted Caramel,1,3.45,3.11,13.91,0.43,11,0.9,0.1
2025-05-24,Netherlands,26,Female,84700.0,Hazelnut,3,3.54,11.68,16.3,1.9,5,1.1,0.1
2025-08-11,Australia,29,Female,23900.0,Stracciatella,3,3.87,13.93,15.27,2.13,8,1.2,0.25
2026-02-22,Australia,26,Male,39000.0,Chocolate,1,3.87,3.48,13.19,0.46,2,0.9,0.25
2025-07-26,Italy,23,Male,19400.0,Stracciatella,1,3.67,4.4,15.21,0.67,7,1.2,0.05
2025-07-25,Italy,67,Female,38200.0,Vanilla,1,3.94,4.73,14.13,0.67,7,1.2,0.05
2025-12-17,UK,56,Female,21300.0,Vanilla,3,4.09,11.04,14.19,1.57,12,0.9,0.2
2025-07-13,France,64,Female,31300.0,Berry,4,3.93,18.86,14.11,2.66,7,1.2,0.15
2025-11-17,Australia,20,Male,16400.0,Salted Caramel,3,3.6,9.72,14.14,1.37,11,0.9,0.25
2026-02-09,UK,38,Non-binary,54200.0,Chocolate,1,3.82,3.44,13.19,0.45,2,0.9,0.2
2025-04-16,Germany,19,Male,43400.0,Stracciatella,1,3.72,3.72,15.19,0.57,4,1.0,0.1
2025-05-07,UK,28,Female,62500.0,Chocolate,1,3.82,4.2,13.32,0.56,5,1.1,0.2
2025-09-25,Brazil,25,Female,30500.0,Cookies & Cream,2,2.98,5.96,12.99,0.77,9,1.0,-0.1
2025-03-29,Italy,55,Non-binary,64000.0,Chocolate,2,3.67,7.34,13.4,0.98,3,1.0,0.05
2025-07-18,UK,32,Female,37000.0,Hazelnut,1,3.64,4.37,16.22,0.71,7,1.2,0.2
2026-01-28,UK,52,Male,38400.0,Hazelnut,3,3.64,9.83,16.25,1.6,1,0.9,0.2
2025-05-02,Italy,46,Female,104500.0,Coffee,1,3.7,4.07,12.44,0.51,5,1.1,0.05
2026-02-21,Australia,70,Male,28500.0,Chocolate,4,3.87,13.93,13.35,1.86,2,0.9,0.25
2025-05-05,USA,18,Male,67100.0,Pistachio,4,4.18,18.39,12.89,2.37,5,1.1,0.3
2025-07-04,Canada,55,Female,46200.0,Coffee,3,3.9,14.04,12.25,1.72,7,1.2,0.25
2025-05-12,Spain,54,Male,27300.0,Hazelnut,1,3.49,3.84,16.4,0.63,5,1.1,0.05
2026-02-26,Germany,24,Male,18800.0,Coffee,1,3.75,3.38,12.2,0.41,2,0.9,0.1
2025-08-10,USA,52,Female,21700.0,Cookies & Cream,1,3.38,4.06,12.97,0.53,8,1.2,0.3
2025-07-03,Brazil,42,Female,63900.0,Vanilla,2,3.79,9.1,14.24,1.3,7,1.2,-0.1
2026-02-08,Netherlands,34,Male,86400.0,Coffee,1,3.75,3.38,12.2,0.41,2,0.9,0.1
2025-09-16,Italy,26,Female,38000.0,Mint,5,3.86,19.3,14.23,2.75,9,1.0,0.05
2025-11-04,France,27,Male,39000.0,Pistachio,2,4.03,7.25,12.89,0.93,11,0.9,0.15
2025-05-10,France,66,Female,53500.0,Berry,1,3.93,4.32,13.94,0.6,5,1.1,0.15
2025-12-19,Italy,38,Female,37700.0,Chocolate,6,3.67,19.82,13.35,2.65,12,0.9,0.05
2026-01-16,Canada,48,Female,62900.0,Stracciatella,1,3.87,3.48,15.34,0.53,1,0.9,0.25
2025-07-14,Spain,26,Female,42000.0,Stracciatella,5,3.67,22.02,15.29,3.37,7,1.2,0.05
2026-01-14,USA,27,Female,38900.0,Mint,1,4.11,3.7,14.29,0.53,1,0.9,0.3
2025-09-27,Germany,53,Female,25600.0,Chocolate,1,3.72,3.72,13.26,0.49,9,1.0,0.1
2025-09-07,Germany,19,Male,22600.0,Chocolate,3,3.72,11.16,13.35,1.49,9,1.0,0.1
2025-10-16,Netherlands,32,Male,7500.0,Hazelnut,1,3.54,3.19,16.13,0.51,10,0.9,0.1
2025-04-06,Germany,38,Male,67300.0,Vanilla,4,3.99,15.96,14.2,2.27,4,1.0,0.1
2026-01-17,Spain,39,Female,33700.0,Vanilla,1,3.94,3.55,14.29,0.51,1,0.9,0.05
2025-04-15,France,35,Male,29700.0,Vanilla,1,4.04,4.04,14.14,0.57,4,1.0,0.15
2025-09-21,USA,43,Female,13700.0,Salted Caramel,6,3.65,21.9,14.13,3.09,9,1.0,0.3
2025-11-17,USA,47,Female,26400.0,Pistachio,4,4.18,15.05,12.88,1.94,11,0.9,0.3
2025-07-19,Australia,48,Female,24700.0,Hazelnut,1,3.69,4.43,16.22,0.72,7,1.2,0.25
2026-02-17,Germany,24,Female,24400.0,Berry,1,3.88,3.49,14.12,0.49,2,0.9,0.1
2025-09-03,Spain,34,Male,42900.0,Coffee,1,3.7,3.7,12.33,0.46,9,1.0,0.05
2025-10-17,Brazil,54,Female,38600.0,Mint,1,3.71,3.34,14.29,0.48,10,0.9,-0.1
2025-11-03,Spain,50,Male,18400.0,Pistachio,4,3.93,14.15,12.88,1.82,11,0.9,0.05
2025-08-13,UK,18,Female,19000.0,Cookies & Cream,5,3.28,19.68,13.04,2.57,8,1.2,0.2
2025-12-21,UK,42,Male,19000.0,Vanilla,3,4.09,11.04,14.19,1.57,12,0.9,0.2
2025-02-28,France,18,Male,89800.0,Coffee,6,3.8,20.52,12.28,2.52,2,0.9,0.15
2025-04-15,Germany,38,Female,76600.0,Pistachio,1,3.98,3.98,12.89,0.51,4,1.0,0.1
2025-10-19,USA,64,Male,23700.0,Cookies & Cream,1,3.38,3.04,13.0,0.4,10,0.9,0.3
2026-01-18,USA,24,Male,13500.0,Chocolate,1,3.92,3.53,13.19,0.47,1,0.9,0.3
2026-02-02,Germany,26,Male,38700.0,Hazelnut,3,3.54,9.56,16.25,1.55,2,0.9,0.1
2026-02-19,France,48,Male,37200.0,Salted Caramel,4,3.5,12.6,14.1,1.78,2,0.9,0.15
2025-08-29,Germany,18,Male,42600.0,Salted Caramel,1,3.45,4.14,13.93,0.58,8,1.2,0.1
2025-03-31,Canada,29,Female,52600.0,Coffee,4,3.9,15.6,12.26,1.91,3,1.0,0.25
2025-11-27,Netherlands,46,Male,45500.0,Cookies & Cream,4,3.18,11.45,13.07,1.5,11,0.9,0.1
2025-09-18,Spain,29,Female,20800.0,Berry,1,3.83,3.83,14.02,0.54,9,1.0,0.05
2025-06-18,Australia,34,Female,42100.0,Pistachio,1,4.13,4.96,12.88,0.64,6,1.2,0.25
2025-10-04,Spain,48,Male,55700.0,Salted Caramel,1,3.4,3.06,13.91,0.43,10,0.9,0.05
2025-06-15,France,43,Female,25300.0,Chocolate,2,3.77,9.05,13.35,1.21,6,1.2,0.15
2025-11-07,France,41,Female,42200.0,Chocolate,1,3.77,3.39,13.19,0.45,11,0.9,0.15
2025-07-14,Spain,33,Female,27500.0,Salted Caramel,2,3.4,8.16,14.18,1.16,7,1.2,0.05
2025-08-11,Spain,43,Female,98500.0,Salted Caramel,4,3.4,16.32,14.12,2.3,8,1.2,0.05
2025-07-22,France,36,Female,18700.0,Salted Caramel,1,3.5,4.2,13.93,0.59,7,1.2,0.15
2025-08-18,UK,44,Prefer not to say,64700.0,Mint,6,4.01,28.87,14.25,4.11,8,1.2,0.2
2025-12-04,France,31,Female,15700.0,Berry,1,3.93,3.54,14.12,0.5,12,0.9,0.15
