date,product,region,units_sold,price_per_unit,revenue,cost,profit,profit_margin,age_group,gender
2025-05-31,Good Humor Classic Bar,South,12,2.6,31.2,19.35,11.85,0.3798,55+,Prefer not to say
2025-05-31,Good Humor Classic Bar,West,22,1.97,43.34,30.58,12.76,0.2943,<18,Male
2025-05-31,Good Humor Classic Bar,West,16,1.97,31.52,22.24,9.28,0.2943,<18,Female
2025-05-31,Good Humor Classic Bar,West,7,1.97,13.79,9.73,4.06,0.2943,<18,Non-binary
2025-05-31,Good Humor Classic Bar,West,41,1.97,80.77,57.0,23.77,0.2943,<18,Prefer not to say
2025-05-31,Good Humor Classic Bar,West,14,1.97,27.58,19.46,8.12,0.2943,18-34,Male
2025-05-31,Good Humor Classic Bar,West,10,1.97,19.7,13.9,5.8,0.2943,18-34,Female
2025-05-31,Good Humor Classic Bar,West,4,1.97,7.88,5.56,2.32,0.2943,18-34,Non-binary
2025-05-31,Good Humor Classic Bar,West,25,1.97,49.25,34.75,14.5,0.2943,18-34,Prefer not to say
2025-05-31,Good Humor Classic Bar,West,52,1.97,102.44,72.29,30.15,0.2943,35-54,Male
2025-05-31,Good Humor Classic Bar,West,37,1.97,72.89,51.44,21.45,0.2943,35-54,Female
2025-05-31,Good Humor Classic Bar,West,16,1.97,31.52,22.24,9.28,0.2943,35-54,Non-binary
2025-05-31,Good Humor Classic Bar,West,94,1.97,185.18,130.68,54.5,0.2943,35-54,Prefer not to say
2025-05-31,Good Humor Classic Bar,West,53,1.97,104.41,73.68,30.73,0.2943,55+,Male
2025-05-31,Good Humor Classic Bar,West,38,1.97,74.86,52.83,22.03,0.2943,55+,Female
2025-05-31,Good Humor Classic Bar,West,16,1.97,31.52,22.24,9.28,0.2943,55+,Non-binary
2025-05-31,Good Humor Classic Bar,West,95,1.97,187.15,132.07,55.08,0.2943,55+,Prefer not to say
2025-05-31,Good Humor Strawberry Shortcake Bar,Northeast,2,2.74,5.48,3.36,2.12,0.387,<18,Male
2025-05-31,Good Humor Strawberry Shortcake Bar,Northeast,1,2.74,2.74,1.68,1.06,0.387,<18,Female
2025-05-31,Good Humor Strawberry Shortcake Bar,Northeast,1,2.74,2.74,1.68,1.06,0.387,<18,Non-binary
2025-05-31,Good Humor Strawberry Shortcake Bar,Northeast,1,2.74,2.74,1.68,1.06,0.387,<18,Prefer not to say
2025-05-31,Good Humor Strawberry Shortcake Bar,Northeast,142,2.74,389.08,238.5,150.58,0.387,18-34,Male
2025-05-31,Good Humor Strawberry Shortcake Bar,Northeast,63,2.74,172.62,105.81,66.81,0.387,18-34,Female
2025-05-31,Good Humor Strawberry Shortcake Bar,Northeast,65,2.74,178.1,109.17,68.93,0.387,18-34,Non-binary
2025-05-31,Good Humor Strawberry Shortcake Bar,Northeast,76,2.74,208.24,127.65,80.59,0.387,18-34,Prefer not to say
2025-05-31,Good Humor Strawberry Shortcake Bar,Northeast,53,2.74,145.22,89.02,56.2,0.387,35-54,Male
2025-05-31,Good Humor Strawberry Shortcake Bar,Northeast,23,2.74,63.02,38.63,24.39,0.387,35-54,Female
2025-05-31,Good Humor Strawberry Shortcake Bar,Northeast,24,2.74,65.76,40.31,25.45,0.387,35-54,Non-binary
2025-05-31,Good Humor Strawberry Shortcake Bar,Northeast,28,2.74,76.72,47.03,29.69,0.387,35-54,Prefer not to say
2025-05-31,Good Humor Strawberry Shortcake Bar,Northeast,163,2.74,446.62,273.77,172.85,0.387,55+,Male
2025-05-31,Good Humor Strawberry Shortcake Bar,Northeast,72,2.74,197.28,120.93,76.35,0.387,55+,Female
2025-05-31,Good Humor Strawberry Shortcake Bar,Northeast,75,2.74,205.5,125.97,79.53,0.387,55+,Non-binary
2025-05-31,Good Humor Strawberry Shortcake Bar,Northeast,87,2.74,238.38,146.12,92.26,0.387,55+,Prefer not to say
2025-05-31,Good Humor Strawberry Shortcake Bar,Midwest,5,2.78,13.9,11.1,2.8,0.2017,<18,Male
2025-05-31,Good Humor Strawberry Shortcake Bar,Midwest,7,2.78,19.46,15.54,3.92,0.2017,<18,Female
2025-05-31,Good Humor Strawberry Shortcake Bar,Midwest,15,2.78,41.7,33.29,8.41,0.2017,<18,Non-binary
2025-05-31,Good Humor Strawberry Shortcake Bar,Midwest,134,2.78,372.52,297.39,75.13,0.2017,<18,Prefer not to say
2025-05-31,Good Humor Strawberry Shortcake Bar,Midwest,1,2.78,2.78,2.22,0.56,0.2017,18-34,Male
2025-05-31,Good Humor Strawberry Shortcake Bar,Midwest,2,2.78,5.56,4.44,1.12,0.2017,18-34,Female
2025-05-31,Good Humor Strawberry Shortcake Bar,Midwest,3,2.78,8.34,6.66,1.68,0.2017,18-34,Non-binary
2025-05-31,Good Humor Strawberry Shortcake Bar,Midwest,30,2.78,83.4,66.58,16.82,0.2017,18-34,Prefer not to say
2025-05-31,Good Humor Strawberry Shortcake Bar,Midwest,6,2.78,16.68,13.32,3.36,0.2017,35-54,Male
2025-05-31,Good Humor Strawberry Shortcake Bar,Midwest,9,2.78,25.02,19.97,5.05,0.2017,35-54,Female
2025-05-31,Good Humor Strawberry Shortcake Bar,Midwest,17,2.78,47.26,37.73,9.53,0.2017,35-54,Non-binary
2025-05-31,Good Humor Strawberry Shortcake Bar,Midwest,155,2.78,430.9,344.0,86.9,0.2017,35-54,Prefer not to say
2025-05-31,Good Humor Strawberry Shortcake Bar,Midwest,8,2.78,22.24,17.75,4.49,0.2017,55+,Male
2025-05-31,Good Humor Strawberry Shortcake Bar,Midwest,11,2.78,30.58,24.41,6.17,0.2017,55+,Female
2025-05-31,Good Humor Strawberry Shortcake Bar,Midwest,22,2.78,61.16,48.83,12.33,0.2017,55+,Non-binary
2025-05-31,Good Humor Strawberry Shortcake Bar,Midwest,200,2.78,556.0,443.87,112.13,0.2017,55+,Prefer not to say
2025-05-31,Good Humor Strawberry Shortcake Bar,South,1,2.48,2.48,1.92,0.56,0.2278,<18,Male
2025-05-31,Good Humor Strawberry Shortcake Bar,South,10,2.48,24.8,19.15,5.65,0.2278,<18,Female
2025-05-31,Good Humor Strawberry Shortcake Bar,South,34,2.48,84.32,65.11,19.21,0.2278,<18,Non-binary
2025-05-31,Good Humor Strawberry Shortcake Bar,South,45,2.48,111.6,86.18,25.42,0.2278,<18,Prefer not to say
2025-05-31,Good Humor Strawberry Shortcake Bar,South,3,2.48,7.44,5.75,1.69,0.2278,18-34,Female
2025-05-31,Good Humor Strawberry Shortcake Bar,South,9,2.48,22.32,17.24,5.08,0.2278,18-34,Non-binary
2025-05-31,Good Humor Strawberry Shortcake Bar,South,12,2.48,29.76,22.98,6.78,0.2278,18-34,Prefer not to say
2025-05-31,Good Humor Strawberry Shortcake Bar,South,1,2.48,2.48,1.92,0.56,0.2278,35-54,Male
2025-05-31,Good Humor Strawberry Shortcake Bar,South,13,2.48,32.24,24.9,7.34,0.2278,35-54,Female
2025-05-31,Good Humor Strawberry Shortcake Bar,South,44,2.48,109.12,84.27,24.85,0.2278,35-54,Non-binary
2025-05-31,Good Humor Strawberry Shortcake Bar,South,58,2.48,143.84,111.08,32.76,0.2278,35-54,Prefer not to say
2025-05-31,Good Humor Strawberry Shortcake Bar,South,7,2.48,17.36,13.41,3.95,0.2278,55+,Male
2025-05-31,Good Humor Strawberry Shortcake Bar,South,124,2.48,307.52,237.48,70.04,0.2278,55+,Female
2025-05-31,Good Humor Strawberry Shortcake Bar,South,413,2.48,1024.24,790.95,233.29,0.2278,55+,Non-binary
2025-05-31,Good Humor Strawberry Shortcake Bar,South,544,2.48,1349.12,1041.83,307.29,0.2278,55+,Prefer not to say
2025-05-31,Good Humor Strawberry Shortcake Bar,West,2,2.19,4.38,2.66,1.72,0.3938,<18,Male
2025-05-31,Good Humor Strawberry Shortcake Bar,West,4,2.19,8.76,5.31,3.45,0.3938,<18,Female
2025-05-31,Good Humor Strawberry Shortcake Bar,West,10,2.19,21.9,13.28,8.62,0.3938,<18,Non-binary
2025-05-31,Good Humor Strawberry Shortcake Bar,West,3,2.19,6.57,3.98,2.59,0.3938,<18,Prefer not to say
2025-05-31,Good Humor Strawberry Shortcake Bar,West,159,2.19,348.21,211.09,137.12,0.3938,18-34,Male
2025-05-31,Good Humor Strawberry Shortcake Bar,West,301,2.19,659.19,399.62,259.57,0.3938,18-34,Female
2025-05-31,Good Humor Strawberry Shortcake Bar,West,657,2.19,1438.83,872.26,566.57,0.3938,18-34,Non-binary
2025-05-31,Good Humor Strawberry Shortcake Bar,West,224,2.19,490.56,297.39,193.17,0.3938,18-34,Prefer not to say
2025-05-31,Good Humor Strawberry Shortcake Bar,West,3,2.19,6.57,3.98,2.59,0.3938,35-54,Male
2025-05-31,Good Humor Strawberry Shortcake Bar,West,5,2.19,10.95,6.64,4.31,0.3938,35-54,Female
2025-05-31,Good Humor Strawberry Shortcake Bar,West,11,2.19,24.09,14.6,9.49,0.3938,35-54,Non-binary
2025-05-31,Good Humor Strawberry Shortcake Bar,West,4,2.19,8.76,5.31,3.45,0.3938,35-54,Prefer not to say
2025-05-31,Good Humor Strawberry Shortcake Bar,West,52,2.19,113.88,69.04,44.84,0.3938,55+,Male
2025-05-31,Good Humor Strawberry Shortcake Bar,West,98,2.19,214.62,130.11,84.51,0.3938,55+,Female
2025-05-31,Good Humor Strawberry Shortcake Bar,West,215,2.19,470.85,285.44,185.41,0.3938,55+,Non-binary
2025-05-31,Good Humor Strawberry Shortcake Bar,West,73,2.19,159.87,96.92,62.95,0.3938,55+,Prefer not to say
2025-05-31,Good Humor Chocolate Eclair Bar,Northeast,13,1.72,22.36,17.12,5.24,0.2344,<18,Male
2025-05-31,Good Humor Chocolate Eclair Bar,Northeast,10,1.72,17.2,13.17,4.03,0.2344,<18,Female
2025-05-31,Good Humor Chocolate Eclair Bar,Northeast,1,1.72,1.72,1.32,0.4,0.2344,<18,Non-binary
2025-05-31,Good Humor Chocolate Eclair Bar,Northeast,12,1.72,20.64,15.8,4.84,0.2344,<18,Prefer not to say
2025-05-31,Good Humor Chocolate Eclair Bar,Northeast,9,1.72,15.48,11.85,3.63,0.2344,18-34,Male
2025-05-31,Good Humor Chocolate Eclair Bar,Northeast,7,1.72,12.04,9.22,2.82,0.2344,18-34,Female
2025-05-31,Good Humor Chocolate Eclair Bar,Northeast,1,1.72,1.72,1.32,0.4,0.2344,18-34,Non-binary
2025-05-31,Good Humor Chocolate Eclair Bar,Northeast,8,1.72,13.76,10.53,3.23,0.2344,18-34,Prefer not to say
2025-05-31,Good Humor Chocolate Eclair Bar,Northeast,259,1.72,445.48,341.05,104.43,0.2344,35-54,Male
2025-05-31,Good Humor Chocolate Eclair Bar,Northeast,205,1.72,352.6,269.94,82.66,0.2344,35-54,Female
2025-05-31,Good Humor Chocolate Eclair Bar,Northeast,27,1.72,46.44,35.55,10.89,0.2344,35-54,Non-binary
2025-05-31,Good Humor Chocolate Eclair Bar,Northeast,232,1.72,399.04,305.49,93.55,0.2344,35-54,Prefer not to say
2025-05-31,Good Humor Chocolate Eclair Bar,Northeast,38,1.72,65.36,50.04,15.32,0.2344,55+,Male
2025-05-31,Good Humor Chocolate Eclair Bar,Northeast,30,1.72,51.6,39.5,12.1,0.2344,55+,Female
2025-05-31,Good Humor Chocolate Eclair Bar,Northeast,4,1.72,6.88,5.27,1.61,0.2344,55+,Non-binary
2025-05-31,Good Humor Chocolate Eclair Bar,Northeast,34,1.72,58.48,44.77,13.71,0.2344,55+,Prefer not to say
2025-05-31,Good Humor Chocolate Eclair Bar,Midwest,35,2.86,100.1,78.21,21.89,0.2187,<18,Male
2025-05-31,Good Humor Chocolate Eclair Bar,Midwest,91,2.86,260.26,203.34,56.92,0.2187,<18,Female
2025-05-31,Good Humor Chocolate Eclair Bar,Midwest,145,2.86,414.7,324.0,90.7,0.2187,<18,Non-binary
2025-05-31,Good Humor Chocolate Eclair Bar,Midwest,133,2.86,380.38,297.19,83.19,0.2187,<18,Prefer not to say
2025-05-31,Good Humor Chocolate Eclair Bar,Midwest,13,2.86,37.18,29.05,8.13,0.2187,18-34,Male
2025-05-31,Good Humor Chocolate Eclair Bar,Midwest,33,2.86,94.38,73.74,20.64,0.2187,18-34,Female
2025-05-31,Good Humor Chocolate Eclair Bar,Midwest,52,2.86,148.72,116.19,32.53,0.2187,18-34,Non-binary
2025-05-31,Good Humor Chocolate Eclair Bar,Midwest,48,2.86,137.28,107.26,30.02,0.2187,18-34,Prefer not to say
2025-05-31,Good Humor Chocolate Eclair Bar,Midwest,11,2.86,31.46,24.58,6.88,0.2187,35-54,Male
2025-05-31,Good Humor Chocolate Eclair Bar,Midwest,29,2.86,82.94,64.8,18.14,0.2187,35-54,Female
2025-05-31,Good Humor Chocolate Eclair Bar,Midwest,46,2.86,131.56,102.79,28.77,0.2187,35-54,Non-binary
2025-05-31,Good Humor Chocolate Eclair Bar,Midwest,42,2.86,120.12,93.85,26.27,0.2187,35-54,Prefer not to say
2025-05-31,Good Humor Chocolate Eclair Bar,Midwest,17,2.86,48.62,37.99,10.63,0.2187,55+,Male
2025-05-31,Good Humor Chocolate Eclair Bar,Midwest,45,2.86,128.7,100.55,28.15,0.2187,55+,Female
2025-05-31,Good Humor Chocolate Eclair Bar,Midwest,71,2.86,203.06,158.65,44.41,0.2187,55+,Non-binary
2025-05-31,Good Humor Chocolate Eclair Bar,Midwest,66,2.86,188.76,147.48,41.28,0.2187,55+,Prefer not to say
2025-05-31,Good Humor Chocolate Eclair Bar,South,1,2.62,2.62,1.72,0.9,0.342,<18,Male
2025-05-31,Good Humor Chocolate Eclair Bar,South,5,2.62,13.1,8.62,4.48,0.342,<18,Female
2025-05-31,Good Humor Chocolate Eclair Bar,South,1,2.62,2.62,1.72,0.9,0.342,<18,Non-binary
2025-05-31,Good Humor Chocolate Eclair Bar,South,1,2.62,2.62,1.72,0.9,0.342,<18,Prefer not to say
2025-05-31,Good Humor Chocolate Eclair Bar,South,25,2.62,65.5,43.1,22.4,0.342,18-34,Male
2025-05-31,Good Humor Chocolate Eclair Bar,South,210,2.62,550.2,362.06,188.14,0.342,18-34,Female
2025-05-31,Good Humor Chocolate Eclair Bar,South,55,2.62,144.1,94.82,49.28,0.342,18-34,Non-binary
2025-05-31,Good Humor Chocolate Eclair Bar,South,25,2.62,65.5,43.1,22.4,0.342,18-34,Prefer not to say
2025-05-31,Good Humor Chocolate Eclair Bar,South,32,2.62,83.84,55.17,28.67,0.342,35-54,Male
2025-05-31,Good Humor Chocolate Eclair Bar,South,265,2.62,694.3,456.88,237.42,0.342,35-54,Female
2025-05-31,Good Humor Chocolate Eclair Bar,South,69,2.62,180.78,118.96,61.82,0.342,35-54,Non-binary
2025-05-31,Good Humor Chocolate Eclair Bar,South,32,2.62,83.84,55.17,28.67,0.342,35-54,Prefer not to say
2025-05-31,Good Humor Chocolate Eclair Bar,South,9,2.62,23.58,15.52,8.06,0.342,55+,Male
2025-05-31,Good Humor Chocolate Eclair Bar,South,77,2.62,201.74,132.75,68.99,0.342,55+,Female
2025-05-31,Good Humor Chocolate Eclair Bar,South,20,2.62,52.4,34.48,17.92,0.342,55+,Non-binary
2025-05-31,Good Humor Chocolate Eclair Bar,South,9,2.62,23.58,15.52,8.06,0.342,55+,Prefer not to say
2025-05-31,Good Humor Chocolate Eclair Bar,West,136,2.07,281.52,171.12,110.4,0.3922,<18,Male
2025-05-31,Good Humor Chocolate Eclair Bar,West,14,2.07,28.98,17.62,11.36,0.3922,<18,Female
2025-05-31,Good Humor Chocolate Eclair Bar,West,341,2.07,705.87,429.05,276.82,0.3922,<18,Non-binary
2025-05-31,Good Humor Chocolate Eclair Bar,West,62,2.07,128.34,78.01,50.33,0.3922,<18,Prefer not to say
2025-05-31,Good Humor Chocolate Eclair Bar,West,23,2.07,47.61,28.94,18.67,0.3922,18-34,Male
2025-05-31,Good Humor Chocolate Eclair Bar,West,2,2.07,4.14,2.52,1.62,0.3922,18-34,Female
2025-05-31,Good Humor Chocolate Eclair Bar,West,58,2.07,120.06,72.98,47.08,0.3922,18-34,Non-binary
2025-05-31,Good Humor Chocolate Eclair Bar,West,10,2.07,20.7,12.58,8.12,0.3922,18-34,Prefer not to say
2025-05-31,Good Humor Chocolate Eclair Bar,West,73,2.07,151.11,91.85,59.26,0.3922,35-54,Male
2025-05-31,Good Humor Chocolate Eclair Bar,West,7,2.07,14.49,8.81,5.68,0.3922,35-54,Female
2025-05-31,Good Humor Chocolate Eclair Bar,West,182,2.07,376.74,229.0,147.74,0.3922,35-54,Non-binary
2025-05-31,Good Humor Chocolate Eclair Bar,West,33,2.07,68.31,41.52,26.79,0.3922,35-54,Prefer not to say
2025-05-31,Good Humor Chocolate Eclair Bar,West,6,2.07,12.42,7.55,4.87,0.3922,55+,Male
2025-05-31,Good Humor Chocolate Eclair Bar,West,1,2.07,2.07,1.26,0.81,0.3922,55+,Female
2025-05-31,Good Humor Chocolate Eclair Bar,West,16,2.07,33.12,20.13,12.99,0.3922,55+,Non-binary
2025-05-31,Good Humor Chocolate Eclair Bar,West,3,2.07,6.21,3.77,2.44,0.3922,55+,Prefer not to say
2025-06-30,Good Humor Classic Bar,Northeast,199,2.24,445.76,298.33,147.43,0.3307,<18,Male
2025-06-30,Good Humor Classic Bar,Northeast,245,2.24,548.8,367.29,181.51,0.3307,<18,Female
2025-06-30,Good Humor Classic Bar,Northeast,134,2.24,300.16,200.89,99.27,0.3307,<18,Non-binary
2025-06-30,Good Humor Classic Bar,Northeast,162,2.24,362.88,242.86,120.02,0.3307,<18,Prefer not to say
2025-06-30,Good Humor Classic Bar,Northeast,50,2.24,112.0,74.96,37.04,0.3307,18-34,Male
2025-06-30,Good Humor Classic Bar,Northeast,62,2.24,138.88,92.95,45.93,0.3307,18-34,Female
2025-06-30,Good Humor Classic Bar,Northeast,34,2.24,76.16,50.97,25.19,0.3307,18-34,Non-binary
2025-06-30,Good Humor Classic Bar,Northeast,41,2.24,91.84,61.47,30.37,0.3307,18-34,Prefer not to say
2025-06-30,Good Humor Classic Bar,Northeast,83,2.24,185.92,124.43,61.49,0.3307,35-54,Male
2025-06-30,Good Humor Classic Bar,Northeast,102,2.24,228.48,152.91,75.57,0.3307,35-54,Female
2025-06-30,Good Humor Classic Bar,Northeast,56,2.24,125.44,83.95,41.49,0.3307,35-54,Non-binary
2025-06-30,Good Humor Classic Bar,Northeast,68,2.24,152.32,101.94,50.38,0.3307,35-54,Prefer not to say
2025-06-30,Good Humor Classic Bar,Northeast,20,2.24,44.8,29.98,14.82,0.3307,55+,Male
2025-06-30,Good Humor Classic Bar,Northeast,25,2.24,56.0,37.48,18.52,0.3307,55+,Female
2025-06-30,Good Humor Classic Bar,Northeast,14,2.24,31.36,20.99,10.37,0.3307,55+,Non-binary
2025-06-30,Good Humor Classic Bar,Northeast,17,2.24,38.08,25.49,12.59,0.3307,55+,Prefer not to say
2025-06-30,Good Humor Classic Bar,Midwest,25,2.64,66.0,45.6,20.4,0.309,<18,Male
2025-06-30,Good Humor Classic Bar,Midwest,226,2.64,596.64,412.25,184.39,0.309,<18,Female
2025-06-30,Good Humor Classic Bar,Midwest,44,2.64,116.16,80.26,35.9,0.309,<18,Non-binary
2025-06-30,Good Humor Classic Bar,Midwest,7,2.64,18.48,12.77,5.71,0.309,<18,Prefer not to say
2025-06-30,Good Humor Classic Bar,Midwest,14,2.64,36.96,25.54,11.42,0.309,18-34,Male
2025-06-30,Good Humor Classic Bar,Midwest,130,2.64,343.2,237.14,106.06,0.309,18-34,Female
2025-06-30,Good Humor Classic Bar,Midwest,25,2.64,66.0,45.6,20.4,0.309,18-34,Non-binary
2025-06-30,Good Humor Classic Bar,Midwest,4,2.64,10.56,7.3,3.26,0.309,18-34,Prefer not to say
2025-06-30,Good Humor Classic Bar,Midwest,40,2.64,105.6,72.97,32.63,0.309,35-54,Male
2025-06-30,Good Humor Classic Bar,Midwest,360,2.64,950.4,656.69,293.71,0.309,35-54,Female
2025-06-30,Good Humor Classic Bar,Midwest,70,2.64,184.8,127.69,57.11,0.309,35-54,Non-binary
2025-06-30,Good Humor Classic Bar,Midwest,10,2.64,26.4,18.24,8.16,0.309,35-54,Prefer not to say
2025-06-30,Good Humor Classic Bar,Midwest,116,2.64,306.24,211.6,94.64,0.309,55+,Male
2025-06-30,Good Humor Classic Bar,Midwest,1057,2.64,2790.48,1928.11,862.37,0.309,55+,Female
2025-06-30,Good Humor Classic Bar,Midwest,204,2.64,538.56,372.12,166.44,0.309,55+,Non-binary
2025-06-30,Good Humor Classic Bar,Midwest,31,2.64,81.84,56.55,25.29,0.309,55+,Prefer not to say
2025-06-30,Good Humor Classic Bar,South,52,2.89,150.28,103.18,47.1,0.3134,<18,Male
2025-06-30,Good Humor Classic Bar,South,146,2.89,421.94,289.69,132.25,0.3134,<18,Female
2025-06-30,Good Humor Classic Bar,South,127,2.89,367.03,251.99,115.04,0.3134,<18,Non-binary
2025-06-30,Good Humor Classic Bar,South,122,2.89,352.58,242.07,110.51,0.3134,<18,Prefer not to say
2025-06-30,Good Humor Classic Bar,South,21,2.89,60.69,41.67,19.02,0.3134,18-34,Male
2025-06-30,Good Humor Classic Bar,South,58,2.89,167.62,115.08,52.54,0.3134,18-34,Female
2025-06-30,Good Humor Classic Bar,South,50,2.89,144.5,99.21,45.29,0.3134,18-34,Non-binary
2025-06-30,Good Humor Classic Bar,South,48,2.89,138.72,95.24,43.48,0.3134,18-34,Prefer not to say
2025-06-30,Good Humor Classic Bar,South,19,2.89,54.91,37.7,17.21,0.3134,35-54,Male
2025-06-30,Good Humor Classic Bar,South,54,2.89,156.06,107.15,48.91,0.3134,35-54,Female
2025-06-30,Good Humor Classic Bar,South,47,2.89,135.83,93.26,42.57,0.3134,35-54,Non-binary
2025-06-30,Good Humor Classic Bar,South,45,2.89,130.05,89.29,40.76,0.3134,35-54,Prefer not to say
2025-06-30,Good Humor Classic Bar,South,35,2.89,101.15,69.45,31.7,0.3134,55+,Male
2025-06-30,Good Humor Classic Bar,South,99,2.89,286.11,196.43,89.68,0.3134,55+,Female
2025-06-30,Good Humor Classic Bar,South,86,2.89,248.54,170.64,77.9,0.3134,55+,Non-binary
2025-06-30,Good Humor Classic Bar,South,83,2.89,239.87,164.69,75.18,0.3134,55+,Prefer not to say
2025-06-30,Good Humor Classic Bar,West,7,1.92,13.44,9.2,4.24,0.3154,<18,Male
2025-06-30,Good Humor Classic Bar,West,21,1.92,40.32,27.6,12.72,0.3154,<18,Female
2025-06-30,Good Humor Classic Bar,West,46,1.92,88.32,60.46,27.86,0.3154,<18,Non-binary
2025-06-30,Good Humor Classic Bar,West,3,1.92,5.76,3.94,1.82,0.3154,<18,Prefer not to say
2025-06-30,Good Humor Classic Bar,West,74,1.92,142.08,97.27,44.81,0.3154,18-34,Male
2025-06-30,Good Humor Classic Bar,West,206,1.92,395.52,270.77,124.75,0.3154,18-34,Female
2025-06-30,Good Humor Classic Bar,West,455,1.92,873.6,598.06,275.54,0.3154,18-34,Non-binary
2025-06-30,Good Humor Classic Bar,West,32,1.92,61.44,42.06,19.38,0.3154,18-34,Prefer not to say
2025-06-30,Good Humor Classic Bar,West,24,1.92,46.08,31.55,14.53,0.3154,35-54,Male
2025-06-30,Good Humor Classic Bar,West,68,1.92,130.56,89.38,41.18,0.3154,35-54,Female
2025-06-30,Good Humor Classic Bar,West,151,1.92,289.92,198.48,91.44,0.3154,35-54,Non-binary
2025-06-30,Good Humor Classic Bar,West,11,1.92,21.12,14.46,6.66,0.3154,35-54,Prefer not to say
2025-06-30,Good Humor Classic Bar,West,26,1.92,49.92,34.17,15.75,0.3154,55+,Male
2025-06-30,Good Humor Classic Bar,West,72,1.92,138.24,94.64,43.6,0.3154,55+,Female
2025-06-30,Good Humor Classic Bar,West,159,1.92,305.28,208.99,96.29,0.3154,55+,Non-binary
2025-06-30,Good Humor Classic Bar,West,11,1.92,21.12,14.46,6.66,0.3154,55+,Prefer not to say
2025-06-30,Good Humor Strawberry Shortcake Bar,Northeast,31,2.38,73.78,54.55,19.23,0.2607,<18,Male
2025-06-30,Good Humor Strawberry Shortcake Bar,Northeast,80,2.38,190.4,140.77,49.63,0.2607,<18,Female
2025-06-30,Good Humor Strawberry Shortcake Bar,Northeast,197,2.38,468.86,346.65,122.21,0.2607,<18,Non-binary
2025-06-30,Good Humor Strawberry Shortcake Bar,Northeast,77,2.38,183.26,135.49,47.77,0.2607,<18,Prefer not to say
2025-06-30,Good Humor Strawberry Shortcake Bar,Northeast,2,2.38,4.76,3.52,1.24,0.2607,18-34,Male
2025-06-30,Good Humor Strawberry Shortcake Bar,Northeast,4,2.38,9.52,7.04,2.48,0.2607,18-34,Female
2025-06-30,Good Humor Strawberry Shortcake Bar,Northeast,10,2.38,23.8,17.6,6.2,0.2607,18-34,Non-binary
2025-06-30,Good Humor Strawberry Shortcake Bar,Northeast,4,2.38,9.52,7.04,2.48,0.2607,18-34,Prefer not to say
2025-06-30,Good Humor Strawberry Shortcake Bar,Northeast,18,2.38,42.84,31.67,11.17,0.2607,35-54,Male
2025-06-30,Good Humor Strawberry Shortcake Bar,Northeast,47,2.38,111.86,82.7,29.16,0.2607,35-54,Female
2025-06-30,Good Humor Strawberry Shortcake Bar,Northeast,116,2.38,276.08,204.12,71.96,0.2607,35-54,Non-binary
2025-06-30,Good Humor Strawberry Shortcake Bar,Northeast,45,2.38,107.1,79.18,27.92,0.2607,35-54,Prefer not to say
2025-06-30,Good Humor Strawberry Shortcake Bar,Northeast,9,2.38,21.42,15.84,5.58,0.2607,55+,Male
2025-06-30,Good Humor Strawberry Shortcake Bar,Northeast,24,2.38,57.12,42.23,14.89,0.2607,55+,Female
2025-06-30,Good Humor Strawberry Shortcake Bar,Northeast,59,2.38,140.42,103.82,36.6,0.2607,55+,Non-binary
2025-06-30,Good Humor Strawberry Shortcake Bar,Northeast,23,2.38,54.74,40.47,14.27,0.2607,55+,Prefer not to say
2025-06-30,Good Humor Strawberry Shortcake Bar,Midwest,26,1.63,42.38,26.78,15.6,0.3681,<18,Male
2025-06-30,Good Humor Strawberry Shortcake Bar,Midwest,9,1.63,14.67,9.27,5.4,0.3681,<18,Female
2025-06-30,Good Humor Strawberry Shortcake Bar,Midwest,313,1.63,510.19,322.4,187.79,0.3681,<18,Non-binary
2025-06-30,Good Humor Strawberry Shortcake Bar,Midwest,258,1.63,420.54,265.75,154.79,0.3681,<18,Prefer not to say
